-2.083600000000000035e-02 1.794250000000000012e-01 -2.216219999999999996e-02
-3.770389999999999853e-02 1.679869999999999974e-01 -1.303909999999999965e-02
-3.317649999999999766e-02 1.268100000000000060e-01 8.399580000000000241e-03
8.939259999999999221e-03 1.271140000000000048e-01 2.929160000000000097e-02
-4.494399999999999784e-02 1.310830000000000051e-01 1.479630000000000008e-02
-2.660409999999999858e-02 1.251500000000000112e-01 2.823840000000000204e-03
1.442850000000000035e-02 1.232800000000000007e-01 3.191850000000000243e-02
1.924400000000000069e-02 1.222840000000000038e-01 3.083139999999999839e-02
-3.902250000000000163e-02 1.673169999999999935e-01 2.155269999999999929e-03
-8.808000000000000551e-02 1.299760000000000082e-01 2.063769999999999927e-03
-5.372029999999999861e-02 1.426080000000000125e-01 2.660579999999999889e-02
4.309500000000000136e-02 9.800720000000000265e-02 1.916170000000000026e-02
4.321379999999999666e-02 1.001169999999999977e-01 8.664730000000000695e-03
4.154479999999999978e-02 9.449539999999999329e-02 2.756950000000000026e-02
-5.787260000000000321e-02 1.553370000000000029e-01 1.492450000000000027e-02
-2.315769999999999981e-02 1.573749999999999871e-01 -4.630399999999999794e-03
-6.831230000000000635e-02 1.457350000000000034e-01 4.205679999999999835e-02
-7.083509999999999807e-02 1.428470000000000018e-01 4.512479999999999963e-02
-7.066400000000000459e-02 6.428939999999999655e-02 2.097890000000000171e-02
-7.615189999999999459e-02 1.305810000000000026e-01 5.253239999999999993e-02
-6.400359999999999383e-02 1.617840000000000111e-01 -2.081179999999999836e-02
-7.064610000000000334e-02 1.557109999999999883e-01 2.524059999999999845e-03
-9.243659999999999377e-02 1.184339999999999976e-01 3.998379999999999990e-02
-6.353490000000000526e-02 1.560519999999999963e-01 1.488139999999999949e-02
2.826750000000000096e-02 1.181920000000000054e-01 2.743819999999999940e-02
3.927359999999999879e-02 9.388570000000000249e-02 -9.154529999999999265e-03
-6.959730000000000083e-02 1.648439999999999905e-01 -1.748459999999999945e-02
-8.923540000000000638e-03 1.239040000000000002e-01 3.303190000000000293e-02
2.690990000000000049e-02 9.424760000000000082e-02 4.449109999999999870e-02
-1.462579999999999956e-02 1.623769999999999936e-01 -1.443979999999999916e-02
-4.509830000000000089e-02 1.670719999999999983e-01 2.893269999999999870e-03
-7.615360000000000185e-02 1.727420000000000067e-01 -3.843909999999999688e-02
-8.582739999999999814e-02 1.054579999999999962e-01 4.723180000000000434e-03
3.704310000000000241e-02 1.104429999999999995e-01 2.072289999999999896e-02
3.215930000000000177e-02 9.940269999999999662e-02 3.806570000000000092e-02
-7.528700000000000669e-02 1.464330000000000076e-01 4.285819999999999907e-02
-3.951450000000000101e-02 1.711070000000000091e-01 5.317469999999999489e-04
-8.395859999999999435e-02 1.121499999999999997e-01 1.487540000000000086e-03
4.468479999999999674e-02 8.833779999999999410e-02 2.162849999999999842e-02
1.617829999999999963e-02 1.278189999999999882e-01 2.205350000000000019e-02
-2.516350000000000097e-03 3.972320000000000018e-02 4.740869999999999806e-02
3.031630000000000002e-03 4.069679999999999825e-02 4.604219999999999841e-02
-1.430589999999999987e-02 1.281970000000000054e-01 3.338559999999999965e-03
-5.261169999999999736e-02 1.555960000000000121e-01 1.099720000000000038e-02
-3.320429999999999909e-02 1.777600000000000013e-01 -9.062229999999999244e-03
3.943909999999999777e-02 1.066539999999999988e-01 3.065770000000000214e-03
-9.237990000000000090e-02 1.248999999999999971e-01 3.276409999999999739e-02
4.546809999999999741e-02 8.829589999999999661e-02 1.466420000000000050e-02
-2.744950000000000168e-02 1.798019999999999896e-01 -9.258370000000000141e-03
-7.250399999999999900e-02 1.462970000000000104e-01 4.296819999999999806e-02
-5.799590000000000301e-02 1.297929999999999917e-01 3.831180000000000002e-02
4.311700000000000255e-02 9.236890000000000378e-02 2.516490000000000046e-02
-8.657180000000000430e-03 1.303229999999999944e-01 1.497210000000000034e-02
-1.413039999999999956e-02 1.291879999999999973e-01 1.474310000000000030e-02
-7.078769999999999507e-02 1.558299999999999963e-01 9.219540000000000027e-03
-9.527310000000000639e-03 1.270409999999999873e-01 2.814749999999999891e-02
-6.462890000000000301e-02 1.534040000000000126e-01 3.291460000000000219e-02
-7.069390000000000396e-02 1.534699999999999953e-01 3.285960000000000270e-02
2.081260000000000054e-02 1.184339999999999976e-01 3.363929999999999698e-02
-3.965660000000000018e-02 1.730079999999999951e-01 -2.997049999999999801e-03
-4.421760000000000274e-02 1.708149999999999946e-01 -3.914289999999999957e-03
-5.825650000000000273e-02 3.951489999999999864e-02 4.577959999999999668e-02
-5.230329999999999702e-02 4.015010000000000107e-02 4.623000000000000026e-02
-7.602109999999999423e-02 1.612740000000000007e-01 -1.458910000000000068e-02
-6.939829999999999610e-02 1.630159999999999942e-01 -1.402929999999999976e-02
3.996630000000000321e-02 1.064910000000000023e-01 1.495200000000000001e-02
4.153599999999999653e-02 9.500840000000000674e-02 -4.757370000000000348e-03
-4.700789999999999830e-02 1.637790000000000079e-01 5.282949999999999799e-03
-4.025460000000000149e-02 1.616779999999999884e-01 2.986550000000000142e-03
-3.865690000000000098e-02 3.898050000000000126e-02 4.411530000000000312e-02
-7.041749999999999399e-02 1.669910000000000005e-01 -2.169760000000000091e-02
-2.542010000000000103e-02 8.866219999999999657e-02 5.038270000000000248e-02
-8.863340000000000107e-02 1.374289999999999956e-01 8.769529999999999340e-03
-1.417900000000000063e-02 1.262699999999999934e-01 2.664170000000000080e-02
-3.600169999999999759e-02 1.740800000000000125e-01 -1.189589999999999918e-02
-8.862509999999999832e-02 9.378340000000000287e-02 8.235340000000000715e-03
-6.486719999999999986e-02 1.558740000000000125e-01 -8.914969999999999492e-03
-7.045079999999999398e-02 1.377520000000000133e-01 -7.740109999999999699e-03
-7.501539999999999597e-02 1.662470000000000059e-01 -2.195580000000000101e-02
2.994650000000000090e-02 1.148689999999999989e-01 3.002389999999999920e-02
3.981380000000000335e-02 9.987880000000000369e-02 2.731010000000000035e-02
-1.524200000000000034e-02 1.116980000000000056e-01 4.074239999999999806e-02
-7.003869999999999540e-02 1.182190000000000046e-01 5.243790000000000256e-02
1.499729999999999987e-02 1.123989999999999989e-01 3.860820000000000224e-02
-3.648699999999999860e-02 1.712249999999999883e-01 5.450369999999999521e-04
-6.416639999999999844e-02 1.185510000000000036e-01 -9.683330000000000409e-03
-7.181700000000000583e-02 1.669789999999999885e-01 -4.638219999999999843e-02
-9.135590000000000377e-02 1.453399999999999970e-01 2.469369999999999898e-02
9.037029999999999716e-03 1.125690000000000024e-01 3.965710000000000068e-02
3.246740000000000043e-02 9.973959999999999770e-02 -1.416030000000000066e-02
4.179109999999999769e-02 1.018450000000000050e-01 1.886089999999999989e-03
3.029920000000000183e-03 1.125170000000000059e-01 4.154340000000000116e-02
-6.503680000000000572e-02 1.484850000000000059e-01 3.825610000000000122e-02
-7.065190000000000359e-02 1.306299999999999961e-01 5.024970000000000131e-02
-1.444709999999999918e-02 1.289349999999999941e-01 9.035090000000000829e-03
2.925749999999999965e-03 1.315409999999999913e-01 9.123179999999999831e-03
-6.256820000000000437e-02 1.511250000000000093e-01 3.587499999999999717e-02
3.498289999999999733e-02 1.133279999999999982e-01 2.144870000000000110e-02
2.132699999999999874e-02 3.856640000000000068e-02 3.929919999999999941e-02
1.451249999999999936e-02 9.377099999999999325e-02 5.015710000000000307e-02
-9.237520000000000800e-03 1.128490000000000049e-01 4.139070000000000249e-02
4.153289999999999760e-02 1.009059999999999957e-01 2.102769999999999986e-02
4.228590000000000126e-02 1.014860000000000068e-01 1.466139999999999978e-02
-7.737829999999999708e-02 1.128389999999999949e-01 -4.487589999999999635e-03
-7.803499999999999326e-02 1.376410000000000133e-01 -5.173790000000000160e-03
8.734369999999999981e-03 1.063469999999999971e-01 -2.021929999999999908e-02
9.032399999999999457e-03 1.303499999999999936e-01 2.115689999999999932e-02
3.013220000000000048e-03 1.309019999999999906e-01 2.067410000000000081e-02
-2.863420000000000201e-03 1.311499999999999888e-01 1.473670000000000015e-02
-3.915779999999999955e-02 1.256899999999999962e-01 2.079960000000000142e-02
-2.057250000000000051e-02 1.235229999999999939e-01 2.655789999999999887e-02
-6.441940000000000166e-02 1.556339999999999946e-01 9.284769999999999482e-03
-4.633849999999999775e-02 1.314110000000000000e-01 2.076710000000000014e-02
-5.320339999999999792e-02 4.390669999999999989e-02 4.465800000000000325e-02
-2.976509999999999920e-03 1.310459999999999958e-01 8.849670000000000453e-03
-8.966399999999999371e-02 1.377549999999999886e-01 2.639249999999999929e-02
-8.887310000000000695e-03 1.242729999999999946e-01 -8.802839999999999276e-03
-4.609710000000000196e-02 3.851070000000000187e-02 4.468910000000000243e-02
-6.492549999999999710e-02 1.788740000000000052e-01 -5.793249999999999789e-02
-3.293469999999999731e-02 1.246010000000000034e-01 2.112349999999999992e-02
-8.313009999999999844e-02 1.499010000000000065e-01 3.341229999999999895e-02
-8.956519999999999759e-02 9.394800000000000373e-02 1.493030000000000052e-02
-3.289009999999999850e-02 1.245180000000000037e-01 -2.820549999999999793e-03
-8.452709999999999391e-02 1.061610000000000054e-01 2.043280000000000183e-03
-4.693409999999999943e-02 1.558160000000000101e-01 8.729209999999999400e-03
2.062020000000000172e-02 1.239429999999999976e-01 2.672750000000000126e-02
-2.625600000000000156e-02 1.174990000000000062e-01 3.216719999999999996e-02
-2.139200000000000129e-02 1.186320000000000013e-01 3.364450000000000079e-02
-1.950690000000000063e-02 1.161319999999999991e-01 3.685250000000000331e-02
-7.616180000000000172e-02 1.183820000000000011e-01 5.209230000000000110e-02
8.892809999999999257e-03 3.957650000000000057e-02 4.517270000000000313e-02
-5.347360000000000307e-02 1.595479999999999954e-01 7.538279999999999634e-03
-4.694639999999999924e-02 1.612260000000000082e-01 6.802159999999999804e-03
-5.748860000000000081e-02 1.548619999999999997e-01 2.047480000000000133e-02
3.171990000000000226e-02 1.176350000000000035e-01 2.020069999999999852e-02
3.786830000000000057e-02 1.055139999999999967e-01 -2.591589999999999953e-03
-8.118469999999999853e-02 1.376930000000000098e-01 -2.539940000000000080e-03
-7.643479999999999719e-02 1.245150000000000007e-01 5.283449999999999952e-02
3.438159999999999827e-02 1.061040000000000039e-01 -9.002539999999999848e-03
4.579219999999999818e-02 8.831600000000000561e-02 8.670970000000000066e-03
-7.032879999999999687e-02 9.441950000000000343e-02 -1.591429999999999928e-02
-7.560479999999999978e-02 9.379469999999999474e-02 -1.355360000000000072e-02
-5.865700000000000081e-02 1.563690000000000080e-01 9.325599999999999862e-03
-6.373349999999999849e-02 1.538480000000000125e-01 2.227180000000000045e-03
-7.772779999999999967e-02 9.600240000000000162e-02 3.634369999999999962e-02
-8.685189999999999577e-02 1.365560000000000107e-01 3.099259999999999949e-03
-4.552989999999999815e-02 4.324039999999999828e-02 4.321620000000000322e-02
-4.020109999999999656e-02 4.574899999999999800e-02 4.080509999999999693e-02
-6.541230000000000655e-02 1.604029999999999900e-01 -1.490660000000000075e-02
-3.188980000000000287e-02 3.871739999999999904e-02 5.100040000000000129e-02
-2.679969999999999922e-02 4.539769999999999917e-02 5.093109999999999998e-02
-2.710430000000000131e-02 3.969720000000000193e-02 5.353789999999999938e-02
-2.155750000000000027e-02 4.608679999999999721e-02 5.172090000000000021e-02
-1.430780000000000073e-02 4.452949999999999964e-02 5.043679999999999691e-02
-9.815940000000000429e-03 4.326399999999999690e-02 4.931619999999999754e-02
-3.484360000000000148e-03 4.405400000000000288e-02 4.720860000000000334e-02
9.577000000000000443e-03 4.581389999999999768e-02 4.658770000000000272e-02
2.048000000000000168e-02 1.110860000000000042e-01 3.795690000000000175e-02
-1.418310000000000057e-02 1.285469999999999946e-01 2.000069999999999973e-02
-5.267020000000000035e-02 1.441080000000000139e-01 2.103469999999999993e-02
-6.348380000000000689e-02 1.738399999999999945e-01 -5.271309999999999885e-02
-3.665530000000000177e-02 1.719990000000000130e-01 -1.257450000000000061e-02
-5.255479999999999874e-02 1.312280000000000113e-01 3.282770000000000132e-02
-6.595669999999999311e-02 1.320230000000000015e-01 4.429249999999999854e-02
-9.217259999999999343e-02 1.183199999999999946e-01 2.676059999999999897e-02
4.527919999999999862e-02 8.827369999999999661e-02 2.681750000000000106e-03
-3.056510000000000130e-03 1.128890000000000032e-01 4.177890000000000076e-02
-4.519549999999999956e-02 1.613960000000000117e-01 -8.715670000000000014e-03
-4.029139999999999805e-02 1.609329999999999927e-01 -1.153679999999999983e-02
-5.214139999999999747e-02 7.011649999999999827e-02 3.895839999999999720e-02
-3.833149999999999752e-02 9.360400000000000664e-02 -2.325810000000000030e-02
-6.905559999999999476e-02 1.373739999999999961e-01 4.635199999999999737e-02
-6.959959999999999758e-02 1.674009999999999942e-01 -5.162989999999999940e-02
-2.460470000000000192e-03 1.241020000000000040e-01 3.376090000000000341e-02
-3.986239999999999922e-02 1.282040000000000124e-01 2.993480000000000186e-03
-7.533310000000000006e-02 1.490319999999999978e-01 3.956250000000000044e-02
-7.014320000000000277e-02 1.606180000000000108e-01 -9.178010000000000335e-03
-5.893779999999999852e-02 4.404249999999999832e-02 4.342220000000000107e-02
-2.071639999999999940e-02 1.264450000000000018e-01 3.124930000000000156e-03
-8.506659999999999222e-03 4.672860000000000208e-02 4.810520000000000074e-02
3.003229999999999962e-03 4.503080000000000277e-02 4.699110000000000092e-02
-8.021739999999999426e-02 1.486649999999999916e-01 3.794379999999999975e-02
-8.199610000000000232e-02 1.306980000000000086e-01 5.134369999999999906e-02
2.730880000000000200e-03 1.063329999999999970e-01 -2.099269999999999955e-02
-7.572729999999999739e-02 8.856870000000000021e-02 -1.383990000000000047e-02
-6.984769999999999868e-02 8.828750000000000486e-02 -1.678230000000000000e-02
-6.685080000000000189e-02 1.592429999999999957e-01 -1.021610000000000053e-02
-2.269880000000000161e-02 8.857729999999999770e-02 5.363090000000000218e-02
-2.814189999999999834e-03 9.900770000000000404e-02 5.056139999999999940e-02
4.529020000000000268e-02 6.962129999999999708e-02 2.539740000000000053e-02
-5.256290000000000268e-02 4.728229999999999933e-02 4.048199999999999715e-02
-4.695900000000000074e-02 4.665810000000000096e-02 4.081270000000000037e-02
-6.913479999999999626e-02 1.566819999999999879e-01 -2.763690000000000070e-03
-8.975990000000000357e-02 1.500730000000000119e-01 2.207440000000000097e-02
-7.028829999999999800e-02 1.556369999999999976e-01 2.636540000000000064e-02
-7.650310000000000443e-02 1.548930000000000029e-01 2.660049999999999915e-02
-8.048430000000000514e-03 9.873790000000000344e-02 5.059980000000000033e-02
3.007910000000000098e-02 1.156699999999999950e-01 -4.304650000000000143e-03
-9.230539999999999579e-02 1.177570000000000006e-01 3.344409999999999744e-02
-3.311920000000000142e-02 4.495110000000000078e-02 4.624740000000000101e-02
-3.377940000000000109e-02 1.133080000000000059e-01 3.461199999999999694e-02
-5.212909999999999766e-02 1.137689999999999951e-01 3.495659999999999740e-02
4.376359999999999972e-02 8.253820000000000601e-02 -2.797399999999999800e-03
-2.028189999999999854e-02 1.260159999999999891e-01 2.105069999999999858e-02
3.278720000000000245e-02 4.392499999999999877e-02 2.959039999999999934e-02
-4.533720000000000111e-02 1.552659999999999874e-01 -7.552500000000000185e-03
-2.846090000000000078e-02 1.739870000000000028e-01 -1.759580000000000172e-02
2.684479999999999852e-02 8.817550000000000388e-02 -2.230769999999999975e-02
-3.082309999999999911e-02 9.230230000000000379e-02 -2.463769999999999849e-02
-8.997320000000000317e-02 1.499749999999999972e-01 1.411150000000000078e-02
3.818040000000000322e-02 1.051210000000000061e-01 2.669469999999999829e-02
8.420010000000000341e-03 1.290699999999999903e-01 2.581539999999999876e-02
-2.665489999999999873e-02 9.429990000000000594e-02 -2.655549999999999924e-02
-2.798959999999999990e-02 4.758149999999999880e-02 4.855319999999999775e-02
-1.500370000000000002e-02 4.807299999999999768e-02 4.832029999999999659e-02
-2.989930000000000018e-03 4.738169999999999882e-02 4.911019999999999969e-02
3.767540000000000212e-03 4.775510000000000171e-02 5.020369999999999694e-02
7.485040000000000096e-03 4.738509999999999944e-02 4.933629999999999960e-02
-5.816509999999999736e-02 1.497509999999999952e-01 3.285799999999999832e-02
-7.206880000000000230e-02 1.364559999999999940e-01 4.906619999999999732e-02
-8.106380000000000530e-02 9.395409999999999873e-02 -8.261700000000000293e-03
3.808629999999999655e-02 4.586459999999999843e-02 3.074230000000000018e-02
-2.532339999999999938e-02 1.829979999999999940e-01 -1.081679999999999968e-02
-2.305079999999999976e-02 1.832350000000000090e-01 -1.101569999999999980e-02
3.233170000000000054e-03 1.291460000000000108e-01 2.638549999999999923e-02
-6.261250000000000149e-02 1.497880000000000045e-01 -3.433419999999999962e-03
-5.914710000000000106e-02 4.669979999999999964e-02 3.958430000000000282e-02
-3.538619999999999960e-02 4.712920000000000303e-02 4.142409999999999842e-02
-1.949479999999999963e-02 4.864040000000000030e-02 4.855650000000000244e-02
-8.494550000000000017e-03 5.216330000000000272e-02 5.176879999999999676e-02
-2.964850000000000211e-03 5.142900000000000249e-02 5.278270000000000184e-02
2.790190000000000118e-03 5.176639999999999714e-02 5.283519999999999883e-02
9.040339999999999140e-03 5.171649999999999858e-02 5.122199999999999670e-02
4.438389999999999697e-02 9.430420000000000469e-02 2.683769999999999819e-03
-8.861449999999999882e-02 1.111130000000000034e-01 1.484150000000000053e-02
-8.852190000000000059e-02 1.440269999999999884e-01 3.292210000000000275e-02
4.407189999999999719e-02 9.377870000000000650e-02 2.061649999999999941e-02
4.365310000000000024e-02 9.803409999999999902e-02 1.465960000000000006e-02
-6.509760000000000546e-02 1.537989999999999913e-01 -2.858079999999999822e-03
-5.172970000000000346e-02 4.907589999999999869e-02 3.713550000000000184e-02
-3.312219999999999748e-02 5.182590000000000113e-02 3.853770000000000112e-02
-3.773520000000000346e-02 1.274480000000000057e-01 1.523580000000000073e-02
-9.066080000000000666e-03 1.007009999999999988e-01 4.601220000000000310e-02
-4.106830000000000203e-02 1.284160000000000024e-01 1.340539999999999961e-02
-7.120559999999999390e-02 1.587240000000000040e-01 -5.218679999999999847e-03
-2.663130000000000011e-02 5.015440000000000176e-02 4.469499999999999862e-02
-2.110650000000000026e-02 5.199460000000000193e-02 4.557529999999999915e-02
-1.686669999999999836e-02 5.052410000000000234e-02 4.768889999999999935e-02
-1.476009999999999996e-02 5.276870000000000172e-02 5.010300000000000170e-02
-6.263950000000000073e-02 1.499719999999999942e-01 -8.977330000000000379e-03
-9.086099999999999732e-02 1.247319999999999957e-01 6.278350000000000250e-03
-2.557859999999999995e-02 9.234989999999999866e-02 -3.155949999999999728e-02
-7.097380000000000355e-02 1.729469999999999896e-01 -5.276800000000000240e-02
-5.889740000000000253e-02 1.432319999999999982e-01 -3.276460000000000136e-03
-9.436429999999999818e-02 1.243599999999999983e-01 2.164670000000000136e-02
3.370440000000000241e-02 1.124489999999999934e-01 -2.698770000000000075e-03
-5.150509999999999811e-02 1.365570000000000117e-01 2.631850000000000162e-02
-8.865929999999999297e-03 1.211990000000000012e-01 3.605769999999999809e-02
-6.172899999999999915e-02 1.556649999999999978e-01 -2.595120000000000066e-02
-8.626369999999999871e-02 1.056700000000000000e-01 2.060419999999999960e-02
-8.955839999999999634e-02 1.386060000000000070e-01 3.268900000000000278e-02
-2.681679999999999828e-02 1.239040000000000002e-01 2.081130000000000133e-02
3.419370000000000048e-02 5.154330000000000023e-02 3.308099999999999929e-02
4.012679999999999719e-02 5.127430000000000182e-02 3.227019999999999889e-02
4.493060000000000109e-02 5.265949999999999798e-02 3.195819999999999911e-02
-4.053480000000000277e-02 1.171679999999999944e-01 3.194380000000000136e-02
-6.369020000000000237e-02 1.555459999999999898e-01 -3.906420000000000031e-02
2.786630000000000010e-02 1.004010000000000041e-01 4.100639999999999841e-02
-2.758280000000000107e-02 1.792749999999999899e-01 -1.576050000000000020e-02
-7.588709999999999900e-02 9.423020000000000007e-02 3.839610000000000245e-02
1.383709999999999975e-02 1.292010000000000103e-01 2.039610000000000034e-02
-1.527230000000000081e-02 9.984289999999999832e-02 4.516379999999999700e-02
-9.167629999999999529e-03 1.297180000000000000e-01 2.066460000000000172e-02
-5.124440000000000245e-02 5.169010000000000271e-02 3.348009999999999875e-02
-4.615629999999999733e-02 5.231840000000000102e-02 3.799809999999999993e-02
-4.100009999999999766e-02 5.272000000000000297e-02 3.937929999999999903e-02
-2.709929999999999978e-02 5.266420000000000129e-02 3.931040000000000229e-02
4.349240000000000050e-02 9.310970000000000357e-02 -1.540279999999999991e-03
-8.238189999999999402e-02 1.126830000000000054e-01 4.542700000000000210e-02
-9.206599999999999506e-02 1.180549999999999933e-01 9.099370000000000722e-03
-4.488840000000000018e-03 1.217130000000000017e-01 3.629759999999999931e-02
1.473460000000000047e-02 1.294230000000000103e-01 1.431460000000000024e-02
-1.581130000000000035e-02 1.618880000000000041e-01 -9.735840000000000813e-03
-7.788380000000000303e-02 1.497040000000000037e-01 -3.374879999999999807e-03
-8.653569999999999318e-02 1.247700000000000059e-01 -1.669909999999999927e-03
1.536560000000000009e-02 1.260580000000000034e-01 2.753809999999999938e-02
-3.889129999999999671e-02 1.237609999999999960e-01 2.497780000000000139e-02
-3.903510000000000313e-02 1.212379999999999985e-01 2.836730000000000154e-02
-3.249629999999999880e-02 1.202369999999999967e-01 2.833439999999999917e-02
-1.490520000000000039e-02 1.231099999999999972e-01 3.164170000000000177e-02
-5.828730000000000022e-02 1.176880000000000009e-01 3.867190000000000211e-02
-6.265360000000000373e-02 1.618610000000000049e-01 -2.640309999999999879e-02
-8.181470000000000409e-02 1.416389999999999871e-01 4.448250000000000121e-02
3.507339999999999763e-02 1.000709999999999933e-01 3.459750000000000325e-02
3.118560000000000082e-02 1.121499999999999997e-01 3.102159999999999987e-02
-3.357779999999999793e-02 1.174300000000000066e-01 3.145799999999999985e-02
-5.963700000000000251e-02 1.534750000000000003e-01 3.134800000000000086e-02
-4.812559999999999755e-02 5.366250000000000187e-02 3.621909999999999713e-02
-5.902600000000000208e-02 1.563879999999999992e-01 2.698519999999999825e-03
-2.111870000000000067e-02 5.787540000000000046e-02 4.611250000000000071e-02
-8.273800000000000598e-02 1.247209999999999985e-01 5.055400000000000171e-02
-4.669969999999999677e-02 1.136299999999999949e-01 3.481329999999999841e-02
-1.072619999999999997e-02 1.796619999999999884e-01 -2.774719999999999964e-02
3.477249999999999786e-02 8.944409999999999861e-02 -1.703390000000000112e-02
-8.918249999999999789e-02 1.003509999999999958e-01 1.489449999999999975e-02
2.572750000000000037e-02 1.228940000000000032e-01 2.073370000000000074e-02
-8.839489999999999847e-02 1.002770000000000050e-01 8.412259999999999530e-03
-6.498579999999999635e-02 1.555179999999999896e-01 2.633670000000000108e-02
-7.684019999999999739e-02 1.540729999999999877e-01 2.578770000000000194e-03
-5.768770000000000148e-02 1.541460000000000052e-01 2.621230000000000088e-02
-2.669660000000000089e-02 1.257290000000000074e-01 1.459230000000000076e-02
-7.637599999999999945e-02 1.557820000000000038e-01 2.088749999999999982e-02
-7.632949999999999458e-02 1.671880000000000033e-01 -3.959399999999999725e-02
-7.718769999999999798e-02 1.002289999999999986e-01 -1.033129999999999986e-02
-1.536810000000000086e-02 5.908390000000000170e-02 5.199089999999999961e-02
-1.020599999999999979e-02 5.763449999999999823e-02 5.354430000000000300e-02
-3.500440000000000062e-03 5.786720000000000058e-02 5.437569999999999903e-02
3.008180000000000055e-03 5.689160000000000050e-02 5.386919999999999903e-02
8.830799999999999761e-03 5.804970000000000269e-02 5.298590000000000244e-02
4.109150000000000302e-02 8.207749999999999768e-02 -8.934110000000000315e-03
3.954490000000000088e-02 5.763730000000000242e-02 3.189850000000000324e-02
-7.624430000000000096e-02 1.393359999999999876e-01 4.847629999999999995e-02
-3.243059999999999693e-02 1.203789999999999999e-01 -9.553439999999999849e-03
-1.944509999999999988e-02 8.815589999999999538e-02 5.576389999999999819e-02
-7.478700000000000625e-02 1.594710000000000016e-01 -8.982010000000000341e-03
-6.399349999999999483e-02 1.561099999999999988e-01 2.100310000000000024e-02
-7.624380000000000046e-02 1.531009999999999871e-01 3.224420000000000064e-02
-8.766789999999999999e-03 1.287270000000000081e-01 2.510199999999999931e-02
2.822159999999999946e-02 1.122370000000000034e-01 -9.830669999999999686e-03
-4.513410000000000338e-02 5.932250000000000023e-02 3.875590000000000285e-02
-4.050050000000000178e-02 5.794989999999999863e-02 4.020200000000000162e-02
-3.399300000000000238e-02 5.840279999999999777e-02 3.870400000000000229e-02
-2.727560000000000054e-02 5.854680000000000301e-02 3.822849999999999859e-02
-2.486079999999999887e-02 1.229129999999999945e-01 2.454289999999999944e-02
-8.252760000000000651e-02 1.543549999999999922e-01 2.061320000000000166e-02
-8.842710000000000153e-03 1.294029999999999903e-01 3.051589999999999858e-03
2.075870000000000146e-02 1.266539999999999888e-01 1.476459999999999925e-02
-3.948680000000000245e-02 1.733510000000000051e-01 -8.394429999999999600e-03
-2.842099999999999835e-02 1.140189999999999954e-01 3.477460000000000273e-02
-1.935749999999999971e-02 1.220090000000000063e-01 3.067370000000000166e-02
